user_id,date,steps,distance_km,active_minutes
1,10/15/2040,11973,9.13,45
1,10/16/2040,17995,13.72,32
1,10/17/2040,8207,6.26,124
1,10/18/2040,5533,4.22,55
1,10/19/2040,11947,9.11,51
1,10/20/2040,18044,13.75,136
1,10/21/2040,18671,14.23,47
1,10/22/2040,3951,3.01,146
1,10/23/2040,1570,1.2,106
1,10/24/2040,15599,11.89,162
1,10/25/2040,14813,11.29,95
1,10/26/2040,15990,12.19,58
1,10/27/2040,1974,1.5,61
1,10/28/2040,15081,11.49,74
1,10/29/2040,2127,1.62,60
1,10/30/2040,18031,13.74,94
1,10/31/2040,19486,14.85,82
1,11/1/2040,3744,2.85,122
1,11/2/2040,8119,6.19,41
1,11/3/2040,7645,5.83,70
1,11/4/2040,15511,11.82,57
1,11/5/2040,12222,9.32,107
1,11/6/2040,8986,6.85,128
1,11/7/2040,7150,5.45,43
1,11/8/2040,3980,3.03,34
1,11/9/2040,16573,12.63,164
1,11/10/2040,3757,2.86,32
1,11/11/2040,16637,12.68,133
1,11/12/2040,17608,13.42,120
1,11/13/2040,16560,12.62,63
1,11/14/2040,17329,13.21,43
1,11/15/2040,7901,6.02,66
1,11/16/2040,3596,2.74,69
1,11/17/2040,8219,6.26,99
1,11/18/2040,3406,2.6,134
1,11/19/2040,13863,10.57,105
1,11/20/2040,4068,3.1,80
1,11/21/2040,10855,8.27,75
1,11/22/2040,6411,4.89,122
1,11/23/2040,13673,10.42,98
1,11/24/2040,6340,4.83,134
1,11/25/2040,3256,2.48,20
1,11/26/2040,14154,10.79,39
1,11/27/2040,18209,13.88,170
1,11/28/2040,16548,12.61,176
1,11/29/2040,17466,13.31,146
1,11/30/2040,6219,4.74,102
1,12/1/2040,16841,12.84,24
1,12/2/2040,8147,6.21,104
1,12/3/2040,10302,7.85,114
1,12/4/2040,17876,13.62,141
1,12/5/2040,15429,11.76,165
1,12/6/2040,10892,8.3,180
1,12/7/2040,17250,13.15,77
1,12/8/2040,2899,2.21,86
1,12/9/2040,15543,11.85,95
1,12/10/2040,12460,9.5,176
1,12/11/2040,16645,12.69,36
1,12/12/2040,16940,12.91,52
1,12/13/2040,12671,9.66,104
1,12/14/2040,1349,1.03,52
1,12/15/2040,10903,8.31,30
1,12/16/2040,18411,14.03,161
1,12/17/2040,8896,6.78,31
1,12/18/2040,17660,13.46,169
1,12/19/2040,16363,12.47,97
1,12/20/2040,8479,6.46,62
1,12/21/2040,10783,8.22,78
1,12/22/2040,9275,7.07,56
1,12/23/2040,11989,9.14,159
1,12/24/2040,10234,7.8,107
1,12/25/2040,17284,13.17,180
1,12/26/2040,9992,7.62,154
1,12/27/2040,1851,1.41,88
1,12/28/2040,8449,6.44,178
1,12/29/2040,12096,9.22,102
1,12/30/2040,17721,13.51,134
1,12/31/2040,7173,5.47,74
1,1/1/2041,17585,13.4,107
1,1/2/2041,5466,4.17,63
1,1/3/2041,18722,14.27,117
1,1/4/2041,9210,7.02,141
1,1/5/2041,15664,11.94,102
1,1/6/2041,15252,11.62,69
1,1/7/2041,15660,11.94,58
1,1/8/2041,13567,10.34,149
1,1/9/2041,18916,14.42,54
1,1/10/2041,15541,11.85,86
1,1/11/2041,5537,4.22,76
1,1/12/2041,3691,2.81,152
1,1/13/2041,2636,2.01,79
1,1/14/2041,5169,3.94,157
1,1/15/2041,1974,1.5,88
1,1/16/2041,6652,5.07,38
1,1/17/2041,9083,6.92,87
1,1/18/2041,13146,10.02,102
1,1/19/2041,11638,8.87,134
1,1/20/2041,10274,7.83,75
1,1/21/2041,7912,6.03,158
1,1/22/2041,6202,4.73,28
1,1/23/2041,17721,13.51,147
1,1/24/2041,15468,11.79,108
1,1/25/2041,11585,8.83,118
1,1/26/2041,3498,2.67,136
1,1/27/2041,3975,3.03,146
1,1/28/2041,14446,11.01,82
1,1/29/2041,13691,10.44,96
1,1/30/2041,7044,5.37,165
1,1/31/2041,15364,11.71,63
1,2/1/2041,16972,12.94,29
1,2/2/2041,15490,11.81,27
1,2/3/2041,17448,13.3,93
1,2/4/2041,18984,14.47,171
1,2/5/2041,10180,7.76,136
1,2/6/2041,16481,12.56,33
1,2/7/2041,13292,10.13,146
1,2/8/2041,6249,4.76,177
1,2/9/2041,9232,7.04,29
1,2/10/2041,17660,13.46,94
1,2/11/2041,11589,8.83,88
1,2/12/2041,9443,7.2,178
1,2/13/2041,18746,14.29,91
1,2/14/2041,14169,10.8,105
1,2/15/2041,10252,7.81,119
1,2/16/2041,9718,7.41,21
1,2/17/2041,6962,5.31,164
1,2/18/2041,3569,2.72,66
1,2/19/2041,7884,6.01,153
1,2/20/2041,10275,7.83,48
1,2/21/2041,14249,10.86,64
1,2/22/2041,18498,14.1,180
1,2/23/2041,17585,13.4,131
1,2/24/2041,10821,8.25,146
1,2/25/2041,12362,9.42,127
1,2/26/2041,11632,8.87,139
1,2/27/2041,3869,2.95,40
1,2/28/2041,16890,12.87,122
1,3/1/2041,2874,2.19,128
1,3/2/2041,3036,2.31,165
1,3/3/2041,6804,5.19,83
1,3/4/2041,7750,5.91,46
1,3/5/2041,5909,4.5,164
1,3/6/2041,1977,1.51,151
1,3/7/2041,3535,2.69,90
1,3/8/2041,7561,5.76,60
1,3/9/2041,15643,11.92,78
1,3/10/2041,15435,11.76,131
1,3/11/2041,7926,6.04,55
1,3/12/2041,9641,7.35,51
1,3/13/2041,18712,14.26,125
1,3/14/2041,15910,12.13,63
1,3/15/2041,9711,7.4,20
1,3/16/2041,12862,9.8,63
1,3/17/2041,7018,5.35,112
1,3/18/2041,16907,12.89,43
1,3/19/2041,3685,2.81,44
1,3/20/2041,10720,8.17,55
1,3/21/2041,12884,9.82,26
1,3/22/2041,8493,6.47,93
1,3/23/2041,18308,13.95,70
1,3/24/2041,5977,4.56,68
1,3/25/2041,19851,15.13,70
1,3/26/2041,13059,9.95,141
1,3/27/2041,17271,13.16,74
1,3/28/2041,12481,9.51,136
1,3/29/2041,14531,11.08,26
1,3/30/2041,19456,14.83,169
1,3/31/2041,4429,3.38,158
1,4/1/2041,14694,11.2,120
1,4/2/2041,8077,6.16,114
1,4/3/2041,1687,1.29,87
1,4/4/2041,1421,1.08,99
1,4/5/2041,6023,4.59,108
1,4/6/2041,13222,10.08,100
1,4/7/2041,3731,2.84,30
1,4/8/2041,1526,1.16,136
1,4/9/2041,9002,6.86,67
1,4/10/2041,19045,14.52,23
1,4/11/2041,2072,1.58,113
1,4/12/2041,5093,3.88,58
1,4/13/2041,15539,11.84,45
1,4/14/2041,6621,5.05,101
1,4/15/2041,2779,2.12,30
1,4/16/2041,19844,15.12,157
1,4/17/2041,2166,1.65,60
1,4/18/2041,10435,7.95,146
1,4/19/2041,19639,14.97,155
1,4/20/2041,15135,11.54,166
1,4/21/2041,11103,8.46,56
1,4/22/2041,12915,9.84,167
1,4/23/2041,1817,1.38,114
1,4/24/2041,14548,11.09,110
1,4/25/2041,4927,3.76,42
1,4/26/2041,5000,3.81,76
1,4/27/2041,13425,10.23,180
1,4/28/2041,18382,14.01,95
1,4/29/2041,1381,1.05,29
1,4/30/2041,9007,6.87,142
1,5/1/2041,1652,1.26,139
1,5/2/2041,11360,8.66,84
1,5/3/2041,16963,12.93,56
1,5/4/2041,15022,11.45,67
1,5/5/2041,7457,5.68,173
1,5/6/2041,2522,1.92,158
1,5/7/2041,13669,10.42,91
1,5/8/2041,5058,3.86,150
1,5/9/2041,1144,0.87,108
1,5/10/2041,7787,5.94,165
1,5/11/2041,13859,10.56,138
1,5/12/2041,14795,11.28,39
1,5/13/2041,3769,2.87,61
1,5/14/2041,8757,6.67,169
1,5/15/2041,13965,10.64,32
1,5/16/2041,18436,14.05,121
1,5/17/2041,14387,10.97,30
1,5/18/2041,16213,12.36,108
1,5/19/2041,13317,10.15,61
1,5/20/2041,17903,13.65,73
1,5/21/2041,14857,11.32,28
1,5/22/2041,2511,1.91,145
1,5/23/2041,4198,3.2,112
1,5/24/2041,17066,13.01,62
1,5/25/2041,4693,3.58,145
1,5/26/2041,16572,12.63,151
1,5/27/2041,8976,6.84,55
1,5/28/2041,12783,9.74,89
1,5/29/2041,17738,13.52,56
1,5/30/2041,1221,0.93,180
1,5/31/2041,12569,9.58,51
1,6/1/2041,3725,2.84,38
1,6/2/2041,1508,1.15,91
1,6/3/2041,8787,6.7,63
1,6/4/2041,7484,5.7,161
1,6/5/2041,7091,5.4,98
1,6/6/2041,9390,7.16,89
1,6/7/2041,11873,9.05,130
1,6/8/2041,10904,8.31,127
1,6/9/2041,17197,13.11,164
1,6/10/2041,7235,5.51,73
1,6/11/2041,6756,5.15,26
1,6/12/2041,7385,5.63,61
1,6/13/2041,8395,6.4,170
1,6/14/2041,15918,12.13,126
1,6/15/2041,18179,13.86,73
1,6/16/2041,6571,5.01,120
1,6/17/2041,3673,2.8,69
1,6/18/2041,10482,7.99,24
1,6/19/2041,11631,8.87,54
1,6/20/2041,12956,9.88,104
1,6/21/2041,10422,7.94,46
1,6/22/2041,4963,3.78,112
1,6/23/2041,6945,5.29,62
1,6/24/2041,8964,6.83,40
1,6/25/2041,6008,4.58,116
1,6/26/2041,17145,13.07,90
1,6/27/2041,18831,14.35,134
1,6/28/2041,17051,13,168
1,6/29/2041,6880,5.24,150
1,6/30/2041,13580,10.35,173
1,7/1/2041,3315,2.53,150
1,7/2/2041,19648,14.98,180
1,7/3/2041,6306,4.81,116
1,7/4/2041,1832,1.4,60
1,7/5/2041,7716,5.88,180
1,7/6/2041,8478,6.46,152
1,7/7/2041,16251,12.39,153
1,7/8/2041,10980,8.37,162
1,7/9/2041,7736,5.9,82
1,7/10/2041,19781,15.08,62
1,7/11/2041,3497,2.67,178
1,7/12/2041,1811,1.38,114
1,7/13/2041,13945,10.63,104
1,7/14/2041,11243,8.57,177
1,7/15/2041,10721,8.17,23
1,7/16/2041,15105,11.51,91
1,7/17/2041,10045,7.66,87
1,7/18/2041,2452,1.87,64
1,7/19/2041,11243,8.57,80
1,7/20/2041,16114,12.28,25
1,7/21/2041,1128,0.86,172
1,7/22/2041,6599,5.03,89
1,7/23/2041,3646,2.78,131
1,7/24/2041,17056,13,157
1,7/25/2041,9399,7.16,155
1,7/26/2041,4479,3.41,147
1,7/27/2041,18576,14.16,75
1,7/28/2041,5484,4.18,28
1,7/29/2041,6491,4.95,72
1,7/30/2041,14764,11.25,59
1,7/31/2041,14014,10.68,179
1,8/1/2041,8258,6.29,49
1,8/2/2041,19768,15.07,158
1,8/3/2041,6640,5.06,77
1,8/4/2041,14605,11.13,178
1,8/5/2041,12767,9.73,90
1,8/6/2041,12219,9.31,103
1,8/7/2041,17254,13.15,80
1,8/8/2041,1730,1.32,114
1,8/9/2041,8867,6.76,112
1,8/10/2041,17702,13.49,58
1,8/11/2041,7979,6.08,48
1,8/12/2041,14061,10.72,151
1,8/13/2041,17987,13.71,38
1,8/14/2041,16452,12.54,37
1,8/15/2041,6448,4.91,90
1,8/16/2041,1638,1.25,48
1,8/17/2041,15021,11.45,141
1,8/18/2041,17399,13.26,100
1,8/19/2041,14150,10.79,180
1,8/20/2041,14360,10.95,53
1,8/21/2041,18052,13.76,127
1,8/22/2041,13819,10.53,25
1,8/23/2041,5556,4.23,170
1,8/24/2041,11231,8.56,134
1,8/25/2041,19884,15.16,57
1,8/26/2041,2427,1.85,148
1,8/27/2041,4936,3.76,157
1,8/28/2041,6062,4.62,53
1,8/29/2041,14985,11.42,168
1,8/30/2041,17697,13.49,105
1,8/31/2041,9911,7.55,177
1,9/1/2041,2989,2.28,157
1,9/2/2041,5807,4.43,160
1,9/3/2041,16470,12.55,90
1,9/4/2041,8370,6.38,172
1,9/5/2041,17954,13.68,175
1,9/6/2041,15665,11.94,93
1,9/7/2041,10543,8.04,23
1,9/8/2041,9741,7.42,168
1,9/9/2041,9113,6.95,26
1,9/10/2041,19243,14.67,141
1,9/11/2041,3580,2.73,56
1,9/12/2041,11468,8.74,172
1,9/13/2041,10601,8.08,82
1,9/14/2041,5410,4.12,162
1,9/15/2041,12298,9.37,170
1,9/16/2041,17646,13.45,166
1,9/17/2041,4462,3.4,74
1,9/18/2041,14690,11.2,52
1,9/19/2041,13417,10.23,59
1,9/20/2041,16704,12.73,152
1,9/21/2041,15805,12.05,68
1,9/22/2041,3632,2.77,159
1,9/23/2041,8849,6.74,134
1,9/24/2041,5127,3.91,95
1,9/25/2041,8012,6.11,122
1,9/26/2041,7012,5.34,141
1,9/27/2041,5649,4.31,34
1,9/28/2041,11503,8.77,141
1,9/29/2041,2380,1.81,159
1,9/30/2041,2565,1.96,125
1,10/1/2041,3314,2.53,31
1,10/2/2041,4235,3.23,133
1,10/3/2041,17184,13.1,90
1,10/4/2041,19546,14.9,23
1,10/5/2041,9347,7.12,46
1,10/6/2041,13919,10.61,31
1,10/7/2041,15475,11.79,166
1,10/8/2041,15224,11.6,88
1,10/9/2041,11982,9.13,39
1,10/10/2041,11876,9.05,107
1,10/11/2041,8962,6.83,110
1,10/12/2041,7329,5.59,144
1,10/13/2041,3409,2.6,166
1,10/14/2041,1993,1.52,79
1,10/15/2041,7356,5.61,120
1,10/16/2041,17994,13.71,156
1,10/17/2041,15485,11.8,109
1,10/18/2041,18025,13.74,110
1,10/19/2041,18109,13.8,36
1,10/20/2041,11488,8.76,82
1,10/21/2041,19733,15.04,66
1,10/22/2041,6009,4.58,105
1,10/23/2041,9852,7.51,52
1,10/24/2041,2434,1.86,77
1,10/25/2041,17747,13.53,65
1,10/26/2041,11869,9.05,171
1,10/27/2041,13435,10.24,47
1,10/28/2041,10112,7.71,89
1,10/29/2041,6698,5.11,94
1,10/30/2041,7774,5.93,102
1,10/31/2041,16700,12.73,127
1,11/1/2041,4486,3.42,26
1,11/2/2041,13920,10.61,72
1,11/3/2041,7236,5.52,95
1,11/4/2041,17716,13.5,148
1,11/5/2041,1564,1.19,152
1,11/6/2041,13729,10.46,68
1,11/7/2041,2236,1.7,90
1,11/8/2041,1485,1.13,24
1,11/9/2041,3143,2.4,124
1,11/10/2041,18529,14.12,135
1,11/11/2041,6895,5.26,150
1,11/12/2041,1297,0.99,95
1,11/13/2041,14958,11.4,147
1,11/14/2041,8596,6.55,112
1,11/15/2041,15273,11.64,48
1,11/16/2041,13548,10.33,156
1,11/17/2041,15587,11.88,37
1,11/18/2041,2548,1.94,76
1,11/19/2041,3037,2.31,33
1,11/20/2041,12810,9.76,132
1,11/21/2041,1023,0.78,130
1,11/22/2041,19527,14.88,150
1,11/23/2041,9282,7.07,64
1,11/24/2041,17783,13.55,57
1,11/25/2041,14463,11.02,54
1,11/26/2041,2382,1.82,140
1,11/27/2041,7578,5.78,130
1,11/28/2041,15353,11.7,87
1,11/29/2041,3374,2.57,116
1,11/30/2041,8292,6.32,130
1,12/1/2041,7910,6.03,150
1,12/2/2041,1515,1.15,66
1,12/3/2041,12362,9.42,110
1,12/4/2041,9801,7.47,129
1,12/5/2041,14817,11.29,171
1,12/6/2041,16051,12.23,61
1,12/7/2041,14872,11.34,105
1,12/8/2041,5426,4.14,83
1,12/9/2041,15822,12.06,143
1,12/10/2041,2624,2,170
1,12/11/2041,2771,2.11,159
1,12/12/2041,13320,10.15,168
1,12/13/2041,13020,9.92,39
1,12/14/2041,9770,7.45,172
1,12/15/2041,6632,5.05,152
1,12/16/2041,2522,1.92,147
1,12/17/2041,16047,12.23,93
1,12/18/2041,8181,6.24,179
1,12/19/2041,16659,12.7,58
1,12/20/2041,1693,1.29,111
1,12/21/2041,2645,2.02,131
1,12/22/2041,13307,10.14,108
1,12/23/2041,14067,10.72,73
1,12/24/2041,5568,4.24,26
1,12/25/2041,19513,14.87,105
1,12/26/2041,18322,13.96,147
1,12/27/2041,12067,9.2,108
1,12/28/2041,17916,13.66,105
1,12/29/2041,15043,11.47,125
1,12/30/2041,3664,2.79,163
1,12/31/2041,1948,1.48,174
1,1/1/2042,6738,5.14,148
1,1/2/2042,1824,1.39,173
1,1/3/2042,10662,8.13,103
1,1/4/2042,19645,14.97,52
1,1/5/2042,4765,3.63,129
1,1/6/2042,10300,7.85,122
1,1/7/2042,11942,9.1,118
1,1/8/2042,5680,4.33,79
1,1/9/2042,18386,14.01,161
1,1/10/2042,18530,14.12,169
1,1/11/2042,17881,13.63,57
1,1/12/2042,6391,4.87,67
1,1/13/2042,16804,12.81,105
1,1/14/2042,11734,8.94,32
1,1/15/2042,15122,11.53,74
1,1/16/2042,11981,9.13,128
1,1/17/2042,2785,2.12,120
1,1/18/2042,16232,12.37,110
1,1/19/2042,15334,11.69,170
1,1/20/2042,17771,13.54,83
1,1/21/2042,14472,11.03,112
1,1/22/2042,19734,15.04,135
1,1/23/2042,4656,3.55,164
1,1/24/2042,9464,7.21,66
1,1/25/2042,9528,7.26,109
1,1/26/2042,1605,1.22,86
1,1/27/2042,13752,10.48,174
1,1/28/2042,14839,11.31,169
1,1/29/2042,9261,7.06,128
1,1/30/2042,10789,8.22,60
1,1/31/2042,1140,0.87,158
1,2/1/2042,10370,7.9,47
1,2/2/2042,2856,2.18,127
1,2/3/2042,10800,8.23,157
1,2/4/2042,2001,1.53,121
1,2/5/2042,17485,13.33,73
1,2/6/2042,13603,10.37,93
1,2/7/2042,9759,7.44,119
1,2/8/2042,1205,0.92,111
1,2/9/2042,2832,2.16,144
1,2/10/2042,2585,1.97,87
1,2/11/2042,3925,2.99,126
1,2/12/2042,1607,1.22,89
1,2/13/2042,6892,5.25,25
1,2/14/2042,13734,10.47,65
1,2/15/2042,14673,11.18,169
1,2/16/2042,5859,4.47,43
1,2/17/2042,11261,8.58,166
1,2/18/2042,18562,14.15,128
1,2/19/2042,9802,7.47,171
1,2/20/2042,5162,3.93,157
1,2/21/2042,6708,5.11,127
1,2/22/2042,16249,12.38,46
1,2/23/2042,16246,12.38,177
1,2/24/2042,3652,2.78,99
1,2/25/2042,4128,3.15,146
1,2/26/2042,7371,5.62,28
1,2/27/2042,9997,7.62,111
1,2/28/2042,5081,3.87,28
1,3/1/2042,17608,13.42,116
1,3/2/2042,9419,7.18,49
1,3/3/2042,8738,6.66,39
1,3/4/2042,17394,13.26,40
1,3/5/2042,14555,11.09,39
1,3/6/2042,4271,3.26,35
1,3/7/2042,18692,14.25,115
1,3/8/2042,4299,3.28,150
1,3/9/2042,7381,5.63,70
1,3/10/2042,11873,9.05,122
1,3/11/2042,11159,8.51,133
1,3/12/2042,14487,11.04,116
1,3/13/2042,6344,4.84,87
1,3/14/2042,5439,4.15,111
1,3/15/2042,18970,14.46,171
1,3/16/2042,17768,13.54,41
1,3/17/2042,15164,11.56,53
1,3/18/2042,5343,4.07,146
1,3/19/2042,4529,3.45,64
1,3/20/2042,12575,9.58,68
1,3/21/2042,4711,3.59,122
1,3/22/2042,18234,13.9,38
1,3/23/2042,4790,3.65,173
1,3/24/2042,7869,6,36
1,3/25/2042,6212,4.73,88
1,3/26/2042,5279,4.02,68
1,3/27/2042,6567,5.01,98
1,3/28/2042,7389,5.63,128
1,3/29/2042,17741,13.52,33
1,3/30/2042,4100,3.12,129
1,3/31/2042,17645,13.45,62
1,4/1/2042,13173,10.04,176
1,4/2/2042,19084,14.55,132
1,4/3/2042,17483,13.33,57
1,4/4/2042,19688,15.01,80
1,4/5/2042,1311,1,49
1,4/6/2042,14478,11.04,90
1,4/7/2042,13757,10.49,135
1,4/8/2042,19888,15.16,81
1,4/9/2042,12726,9.7,86
1,4/10/2042,11243,8.57,113
1,4/11/2042,1462,1.11,108
1,4/12/2042,12896,9.83,100
1,4/13/2042,11487,8.76,123
1,4/14/2042,14928,11.38,104
1,4/15/2042,14369,10.95,180
1,4/16/2042,13208,10.07,53
1,4/17/2042,9633,7.34,30
1,4/18/2042,16285,12.41,171
1,4/19/2042,7488,5.71,41
1,4/20/2042,10998,8.38,60
1,4/21/2042,7363,5.61,147
1,4/22/2042,15457,11.78,54
1,4/23/2042,13869,10.57,67
1,4/24/2042,2736,2.09,166
1,4/25/2042,17287,13.18,20
1,4/26/2042,13691,10.44,162
1,4/27/2042,8856,6.75,146
1,4/28/2042,18474,14.08,44
1,4/29/2042,7838,5.97,154
1,4/30/2042,14479,11.04,87
1,5/1/2042,2638,2.01,157
1,5/2/2042,14726,11.22,39
1,5/3/2042,8940,6.81,172
1,5/4/2042,6919,5.27,43
1,5/5/2042,2131,1.62,47
1,5/6/2042,17453,13.3,166
1,5/7/2042,2058,1.57,129
1,5/8/2042,12940,9.86,105
1,5/9/2042,17694,13.49,69
1,5/10/2042,12212,9.31,95
1,5/11/2042,14879,11.34,37
1,5/12/2042,11643,8.87,40
1,5/13/2042,16393,12.49,156
1,5/14/2042,17574,13.39,63
1,5/15/2042,14046,10.71,100
1,5/16/2042,18853,14.37,169
1,5/17/2042,7155,5.45,176
1,5/18/2042,15072,11.49,154
1,5/19/2042,8167,6.22,114
1,5/20/2042,5630,4.29,122
1,5/21/2042,6011,4.58,132
1,5/22/2042,4073,3.1,82
1,5/23/2042,4242,3.23,33
1,5/24/2042,8603,6.56,93
1,5/25/2042,8594,6.55,164
1,5/26/2042,7378,5.62,54
1,5/27/2042,9276,7.07,104
1,5/28/2042,16365,12.47,58
1,5/29/2042,18967,14.46,136
1,5/30/2042,12852,9.8,176
1,5/31/2042,6133,4.67,75
1,6/1/2042,3961,3.02,171
1,6/2/2042,4681,3.57,167
1,6/3/2042,14777,11.26,115
1,6/4/2042,19053,14.52,58
1,6/5/2042,15139,11.54,71
1,6/6/2042,18530,14.12,89
1,6/7/2042,7137,5.44,137
1,6/8/2042,19114,14.57,161
1,6/9/2042,8386,6.39,36
1,6/10/2042,2404,1.83,153
1,6/11/2042,1785,1.36,44
1,6/12/2042,7536,5.74,61
1,6/13/2042,9672,7.37,107
1,6/14/2042,9024,6.88,86
1,6/15/2042,3724,2.84,107
1,6/16/2042,2441,1.86,44
1,6/17/2042,3566,2.72,146
1,6/18/2042,18666,14.23,55
1,6/19/2042,6315,4.81,163
1,6/20/2042,19543,14.9,99
1,6/21/2042,15201,11.59,128
1,6/22/2042,13967,10.65,90
1,6/23/2042,13685,10.43,65
1,6/24/2042,18527,14.12,132
1,6/25/2042,11270,8.59,21
1,6/26/2042,17080,13.02,100
1,6/27/2042,8407,6.41,30
1,6/28/2042,3521,2.68,30
1,6/29/2042,13439,10.24,49
1,6/30/2042,18598,14.18,89
1,7/1/2042,13479,10.27,169
1,7/2/2042,11409,8.7,136
1,7/3/2042,1298,0.99,149
1,7/4/2042,4094,3.12,114
1,7/5/2042,5880,4.48,64
1,7/6/2042,9813,7.48,139
1,7/7/2042,13878,10.58,166
1,7/8/2042,15352,11.7,38
1,7/9/2042,2184,1.66,99
1,7/10/2042,16898,12.88,93
1,7/11/2042,5892,4.49,165
1,7/12/2042,4434,3.38,132
1,7/13/2042,11393,8.68,99
1,7/14/2042,18266,13.92,46
1,7/15/2042,11479,8.75,113
1,7/16/2042,1418,1.08,162
1,7/17/2042,10694,8.15,85
1,7/18/2042,9555,7.28,68
1,7/19/2042,11749,8.96,35
1,7/20/2042,7725,5.89,104
1,7/21/2042,1367,1.04,162
1,7/22/2042,12158,9.27,81
1,7/23/2042,2845,2.17,161
1,7/24/2042,17375,13.24,89
1,7/25/2042,1965,1.5,54
1,7/26/2042,19896,15.16,76
1,7/27/2042,5694,4.34,62
1,7/28/2042,2382,1.82,107
1,7/29/2042,11269,8.59,53
1,7/30/2042,4290,3.27,175
1,7/31/2042,4444,3.39,30
1,8/1/2042,1806,1.38,157
1,8/2/2042,17981,13.71,130
1,8/3/2042,13938,10.62,34
1,8/4/2042,14399,10.97,179
1,8/5/2042,10165,7.75,65
1,8/6/2042,14438,11,81
1,8/7/2042,17423,13.28,120
1,8/8/2042,7342,5.6,165
1,8/9/2042,16058,12.24,90
1,8/10/2042,13747,10.48,137
1,8/11/2042,7898,6.02,134
1,8/12/2042,18671,14.23,53
1,8/13/2042,4368,3.33,47
1,8/14/2042,4490,3.42,71
1,8/15/2042,19099,14.56,108
1,8/16/2042,5078,3.87,103
1,8/17/2042,2304,1.76,87
1,8/18/2042,8818,6.72,89
1,8/19/2042,18156,13.84,163
1,8/20/2042,18746,14.29,80
1,8/21/2042,11077,8.44,48
1,8/22/2042,17831,13.59,85
1,8/23/2042,2740,2.09,42
1,8/24/2042,8338,6.36,162
1,8/25/2042,2826,2.15,92
1,8/26/2042,19350,14.75,49
1,8/27/2042,7304,5.57,73
1,8/28/2042,11800,8.99,133
1,8/29/2042,10820,8.25,135
1,8/30/2042,18439,14.05,98
1,8/31/2042,7847,5.98,35
1,9/1/2042,9320,7.1,79
1,9/2/2042,5966,4.55,133
1,9/3/2042,11711,8.93,31
1,9/4/2042,15063,11.48,49
1,9/5/2042,9183,7,29
1,9/6/2042,7917,6.03,124
1,9/7/2042,7745,5.9,158
1,9/8/2042,8266,6.3,67
1,9/9/2042,2302,1.75,44
1,9/10/2042,14383,10.96,150
1,9/11/2042,19475,14.84,119
1,9/12/2042,19132,14.58,107
1,9/13/2042,11581,8.83,116
1,9/14/2042,11084,8.45,60
1,9/15/2042,1178,0.9,36
1,9/16/2042,10933,8.33,42
1,9/17/2042,18096,13.79,34
1,9/18/2042,8729,6.65,92
1,9/19/2042,13765,10.49,129
1,9/20/2042,13756,10.48,109
1,9/21/2042,3974,3.03,102
1,9/22/2042,19402,14.79,143
1,9/23/2042,4945,3.77,131
1,9/24/2042,18951,14.44,112
1,9/25/2042,5622,4.29,165
1,9/26/2042,15539,11.84,45
1,9/27/2042,11782,8.98,44
1,9/28/2042,8912,6.79,120
1,9/29/2042,3497,2.67,133
1,9/30/2042,14757,11.25,150
1,10/1/2042,16441,12.53,71
1,10/2/2042,5187,3.95,174
1,10/3/2042,1156,0.88,104
1,10/4/2042,1383,1.05,83
1,10/5/2042,6119,4.66,124
1,10/6/2042,4836,3.69,135
1,10/7/2042,14277,10.88,27
1,10/8/2042,10133,7.72,40
1,10/9/2042,8482,6.46,50
1,10/10/2042,9696,7.39,22
1,10/11/2042,18201,13.87,28
1,10/12/2042,8997,6.86,93
1,10/13/2042,11718,8.93,180
1,10/14/2042,6267,4.78,175
1,10/15/2042,13709,10.45,25
1,10/16/2042,12757,9.72,101
1,10/17/2042,19085,14.55,86
1,10/18/2042,3594,2.74,49
1,10/19/2042,5523,4.21,92
1,10/20/2042,9113,6.95,58
1,10/21/2042,13911,10.6,81
1,10/22/2042,19183,14.62,133
1,10/23/2042,17463,13.31,141
1,10/24/2042,19976,15.23,97
1,10/25/2042,1225,0.93,76
1,10/26/2042,12433,9.48,144
1,10/27/2042,8430,6.43,104
1,10/28/2042,13469,10.27,165
1,10/29/2042,10703,8.16,24
1,10/30/2042,16543,12.61,101
1,10/31/2042,4088,3.12,33
1,11/1/2042,17047,12.99,79
1,11/2/2042,3418,2.61,56
1,11/3/2042,8090,6.17,53
1,11/4/2042,16951,12.92,108
1,11/5/2042,9709,7.4,38
1,11/6/2042,10256,7.82,99
1,11/7/2042,8995,6.86,107
1,11/8/2042,7580,5.78,147
1,11/9/2042,2987,2.28,39
1,11/10/2042,14815,11.29,34
1,11/11/2042,4222,3.22,43
1,11/12/2042,4923,3.75,111
1,11/13/2042,9794,7.46,71
1,11/14/2042,18768,14.3,157
1,11/15/2042,11624,8.86,106
1,11/16/2042,2285,1.74,51
1,11/17/2042,12338,9.4,146
1,11/18/2042,1407,1.07,82
1,11/19/2042,12691,9.67,164
1,11/20/2042,14650,11.17,64
1,11/21/2042,2006,1.53,76
1,11/22/2042,9945,7.58,134
1,11/23/2042,8999,6.86,161
1,11/24/2042,9910,7.55,31
1,11/25/2042,16518,12.59,87
1,11/26/2042,4693,3.58,116
1,11/27/2042,12525,9.55,72
1,11/28/2042,13460,10.26,86
1,11/29/2042,7484,5.7,109
1,11/30/2042,9043,6.89,162
