user_id,date,steps,distance_km
1,9/19/2040,15155,11.55
1,9/20/2040,7998,6.1
1,9/21/2040,15757,12.01
1,9/22/2040,5768,4.4
1,9/23/2040,13242,10.09
1,9/24/2040,15379,11.72
1,9/25/2040,15164,11.56
1,9/26/2040,6058,4.62
1,9/27/2040,15801,12.04
1,9/28/2040,18548,14.14
1,9/29/2040,18571,14.15
1,9/30/2040,5443,4.15
1,10/1/2040,4396,3.35
1,10/2/2040,13315,10.15
1,10/3/2040,3974,3.03
1,10/4/2040,1397,1.06
1,10/5/2040,14307,10.9
1,10/6/2040,6423,4.9
1,10/7/2040,13646,10.4
1,10/8/2040,12757,9.72
1,10/9/2040,15742,12
1,10/10/2040,8805,6.71
1,10/11/2040,14313,10.91
1,10/12/2040,14650,11.17
1,10/13/2040,1241,0.95
1,10/14/2040,1954,1.49
1,10/15/2040,11973,9.13
1,10/16/2040,17995,13.72
1,10/17/2040,8207,6.26
1,10/18/2040,5533,4.22
1,10/19/2040,11947,9.11
1,10/20/2040,18044,13.75
1,10/21/2040,18671,14.23
1,10/22/2040,3951,3.01
1,10/23/2040,1570,1.2
1,10/24/2040,15599,11.89
1,10/25/2040,14813,11.29
1,10/26/2040,15990,12.19
1,10/27/2040,1974,1.5
1,10/28/2040,15081,11.49
1,10/29/2040,2127,1.62
1,10/30/2040,18031,13.74
1,10/31/2040,19486,14.85
1,11/1/2040,3744,2.85
1,11/2/2040,8119,6.19
1,11/3/2040,7645,5.83
1,11/4/2040,15511,11.82
1,11/5/2040,12222,9.32
1,11/6/2040,8986,6.85
1,11/7/2040,7150,5.45
1,11/8/2040,3980,3.03
1,11/9/2040,16573,12.63
1,11/10/2040,3757,2.86
1,11/11/2040,16637,12.68
1,11/12/2040,17608,13.42
1,11/13/2040,16560,12.62
1,11/14/2040,17329,13.21
1,11/15/2040,7901,6.02
1,11/16/2040,3596,2.74
1,11/17/2040,8219,6.26
1,11/18/2040,3406,2.6
1,11/19/2040,13863,10.57
1,11/20/2040,4068,3.1
1,11/21/2040,10855,8.27
1,11/22/2040,6411,4.89
1,11/23/2040,13673,10.42
1,11/24/2040,6340,4.83
1,11/25/2040,3256,2.48
1,11/26/2040,14154,10.79
1,11/27/2040,18209,13.88
1,11/28/2040,16548,12.61
1,11/29/2040,17466,13.31
1,11/30/2040,6219,4.74
1,12/1/2040,16841,12.84
1,12/2/2040,8147,6.21
1,12/3/2040,10302,7.85
1,12/4/2040,17876,13.62
1,12/5/2040,15429,11.76
1,12/6/2040,10892,8.3
1,12/7/2040,17250,13.15
1,12/8/2040,2899,2.21
1,12/9/2040,15543,11.85
1,12/10/2040,12460,9.5
1,12/11/2040,16645,12.69
1,12/12/2040,16940,12.91
1,12/13/2040,12671,9.66
1,12/14/2040,1349,1.03
1,12/15/2040,10903,8.31
1,12/16/2040,18411,14.03
1,12/17/2040,8896,6.78
1,12/18/2040,17660,13.46
1,12/19/2040,16363,12.47
1,12/20/2040,8479,6.46
1,12/21/2040,10783,8.22
1,12/22/2040,9275,7.07
1,12/23/2040,11989,9.14
1,12/24/2040,10234,7.8
1,12/25/2040,17284,13.17
1,12/26/2040,9992,7.62
1,12/27/2040,1851,1.41
1,12/28/2040,8449,6.44
1,12/29/2040,12096,9.22
1,12/30/2040,17721,13.51
1,12/31/2040,7173,5.47
1,1/1/2041,17585,13.4
1,1/2/2041,5466,4.17
1,1/3/2041,18722,14.27
1,1/4/2041,9210,7.02
1,1/5/2041,15664,11.94
1,1/6/2041,15252,11.62
1,1/7/2041,15660,11.94
1,1/8/2041,13567,10.34
1,1/9/2041,18916,14.42
1,1/10/2041,15541,11.85
1,1/11/2041,5537,4.22
1,1/12/2041,3691,2.81
1,1/13/2041,2636,2.01
1,1/14/2041,5169,3.94
1,1/15/2041,1974,1.5
1,1/16/2041,6652,5.07
1,1/17/2041,9083,6.92
1,1/18/2041,13146,10.02
1,1/19/2041,11638,8.87
1,1/20/2041,10274,7.83
1,1/21/2041,7912,6.03
1,1/22/2041,6202,4.73
1,1/23/2041,17721,13.51
1,1/24/2041,15468,11.79
1,1/25/2041,11585,8.83
1,1/26/2041,3498,2.67
1,1/27/2041,3975,3.03
1,1/28/2041,14446,11.01
1,1/29/2041,13691,10.44
1,1/30/2041,7044,5.37
1,1/31/2041,15364,11.71
1,2/1/2041,16972,12.94
1,2/2/2041,15490,11.81
1,2/3/2041,17448,13.3
1,2/4/2041,18984,14.47
1,2/5/2041,10180,7.76
1,2/6/2041,16481,12.56
1,2/7/2041,13292,10.13
1,2/8/2041,6249,4.76
1,2/9/2041,9232,7.04
1,2/10/2041,17660,13.46
1,2/11/2041,11589,8.83
1,2/12/2041,9443,7.2
1,2/13/2041,18746,14.29
1,2/14/2041,14169,10.8
1,2/15/2041,10252,7.81
1,2/16/2041,9718,7.41
1,2/17/2041,6962,5.31
1,2/18/2041,3569,2.72
1,2/19/2041,7884,6.01
1,2/20/2041,10275,7.83
1,2/21/2041,14249,10.86
1,2/22/2041,18498,14.1
1,2/23/2041,17585,13.4
1,2/24/2041,10821,8.25
1,2/25/2041,12362,9.42
1,2/26/2041,11632,8.87
1,2/27/2041,3869,2.95
1,2/28/2041,16890,12.87
1,3/1/2041,2874,2.19
1,3/2/2041,3036,2.31
1,3/3/2041,6804,5.19
1,3/4/2041,7750,5.91
1,3/5/2041,5909,4.5
1,3/6/2041,1977,1.51
1,3/7/2041,3535,2.69
1,3/8/2041,7561,5.76
1,3/9/2041,15643,11.92
1,3/10/2041,15435,11.76
1,3/11/2041,7926,6.04
1,3/12/2041,9641,7.35
1,3/13/2041,18712,14.26
1,3/14/2041,15910,12.13
1,3/15/2041,9711,7.4
1,3/16/2041,12862,9.8
1,3/17/2041,7018,5.35
1,3/18/2041,16907,12.89
1,3/19/2041,3685,2.81
1,3/20/2041,10720,8.17
1,3/21/2041,12884,9.82
1,3/22/2041,8493,6.47
1,3/23/2041,18308,13.95
1,3/24/2041,5977,4.56
1,3/25/2041,19851,15.13
1,3/26/2041,13059,9.95
1,3/27/2041,17271,13.16
1,3/28/2041,12481,9.51
1,3/29/2041,14531,11.08
1,3/30/2041,19456,14.83
1,3/31/2041,4429,3.38
1,4/1/2041,14694,11.2
1,4/2/2041,8077,6.16
1,4/3/2041,1687,1.29
1,4/4/2041,1421,1.08
1,4/5/2041,6023,4.59
1,4/6/2041,13222,10.08
1,4/7/2041,3731,2.84
1,4/8/2041,1526,1.16
1,4/9/2041,9002,6.86
1,4/10/2041,19045,14.52
1,4/11/2041,2072,1.58
1,4/12/2041,5093,3.88
1,4/13/2041,15539,11.84
1,4/14/2041,6621,5.05
1,4/15/2041,2779,2.12
1,4/16/2041,19844,15.12
1,4/17/2041,2166,1.65
1,4/18/2041,10435,7.95
1,4/19/2041,19639,14.97
1,4/20/2041,15135,11.54
1,4/21/2041,11103,8.46
1,4/22/2041,12915,9.84
1,4/23/2041,1817,1.38
1,4/24/2041,14548,11.09
1,4/25/2041,4927,3.76
1,4/26/2041,5000,3.81
1,4/27/2041,13425,10.23
1,4/28/2041,18382,14.01
1,4/29/2041,1381,1.05
1,4/30/2041,9007,6.87
1,5/1/2041,1652,1.26
1,5/2/2041,11360,8.66
1,5/3/2041,16963,12.93
1,5/4/2041,15022,11.45
1,5/5/2041,7457,5.68
1,5/6/2041,2522,1.92
1,5/7/2041,13669,10.42
1,5/8/2041,5058,3.86
1,5/9/2041,1144,0.87
1,5/10/2041,7787,5.94
1,5/11/2041,13859,10.56
1,5/12/2041,14795,11.28
1,5/13/2041,3769,2.87
1,5/14/2041,8757,6.67
1,5/15/2041,13965,10.64
1,5/16/2041,18436,14.05
1,5/17/2041,14387,10.97
1,5/18/2041,16213,12.36
1,5/19/2041,13317,10.15
1,5/20/2041,17903,13.65
1,5/21/2041,14857,11.32
1,5/22/2041,2511,1.91
1,5/23/2041,4198,3.2
1,5/24/2041,17066,13.01
1,5/25/2041,4693,3.58
1,5/26/2041,16572,12.63
1,5/27/2041,8976,6.84
1,5/28/2041,12783,9.74
1,5/29/2041,17738,13.52
1,5/30/2041,1221,0.93
1,5/31/2041,12569,9.58
1,6/1/2041,3725,2.84
1,6/2/2041,1508,1.15
1,6/3/2041,8787,6.7
1,6/4/2041,7484,5.7
1,6/5/2041,7091,5.4
1,6/6/2041,9390,7.16
1,6/7/2041,11873,9.05
1,6/8/2041,10904,8.31
1,6/9/2041,17197,13.11
1,6/10/2041,7235,5.51
1,6/11/2041,6756,5.15
1,6/12/2041,7385,5.63
1,6/13/2041,8395,6.4
1,6/14/2041,15918,12.13
1,6/15/2041,18179,13.86
1,6/16/2041,6571,5.01
1,6/17/2041,3673,2.8
1,6/18/2041,10482,7.99
1,6/19/2041,11631,8.87
1,6/20/2041,12956,9.88
1,6/21/2041,10422,7.94
1,6/22/2041,4963,3.78
1,6/23/2041,6945,5.29
1,6/24/2041,8964,6.83
1,6/25/2041,6008,4.58
1,6/26/2041,17145,13.07
1,6/27/2041,18831,14.35
1,6/28/2041,17051,13
1,6/29/2041,6880,5.24
1,6/30/2041,13580,10.35
1,7/1/2041,3315,2.53
1,7/2/2041,19648,14.98
1,7/3/2041,6306,4.81
1,7/4/2041,1832,1.4
1,7/5/2041,7716,5.88
1,7/6/2041,8478,6.46
1,7/7/2041,16251,12.39
1,7/8/2041,10980,8.37
1,7/9/2041,7736,5.9
1,7/10/2041,19781,15.08
1,7/11/2041,3497,2.67
1,7/12/2041,1811,1.38
1,7/13/2041,13945,10.63
1,7/14/2041,11243,8.57
1,7/15/2041,10721,8.17
1,7/16/2041,15105,11.51
1,7/17/2041,10045,7.66
1,7/18/2041,2452,1.87
1,7/19/2041,11243,8.57
1,7/20/2041,16114,12.28
1,7/21/2041,1128,0.86
1,7/22/2041,6599,5.03
1,7/23/2041,3646,2.78
1,7/24/2041,17056,13
1,7/25/2041,9399,7.16
1,7/26/2041,4479,3.41
1,7/27/2041,18576,14.16
1,7/28/2041,5484,4.18
1,7/29/2041,6491,4.95
1,7/30/2041,14764,11.25
1,7/31/2041,14014,10.68
1,8/1/2041,8258,6.29
1,8/2/2041,19768,15.07
1,8/3/2041,6640,5.06
1,8/4/2041,14605,11.13
1,8/5/2041,12767,9.73
1,8/6/2041,12219,9.31
1,8/7/2041,17254,13.15
1,8/8/2041,1730,1.32
1,8/9/2041,8867,6.76
1,8/10/2041,17702,13.49
1,8/11/2041,7979,6.08
1,8/12/2041,14061,10.72
1,8/13/2041,17987,13.71
1,8/14/2041,16452,12.54
1,8/15/2041,6448,4.91
1,8/16/2041,1638,1.25
1,8/17/2041,15021,11.45
1,8/18/2041,17399,13.26
1,8/19/2041,14150,10.79
1,8/20/2041,14360,10.95
1,8/21/2041,18052,13.76
1,8/22/2041,13819,10.53
1,8/23/2041,5556,4.23
1,8/24/2041,11231,8.56
1,8/25/2041,19884,15.16
1,8/26/2041,2427,1.85
1,8/27/2041,4936,3.76
1,8/28/2041,6062,4.62
1,8/29/2041,14985,11.42
1,8/30/2041,17697,13.49
1,8/31/2041,9911,7.55
1,9/1/2041,2989,2.28
1,9/2/2041,5807,4.43
1,9/3/2041,16470,12.55
1,9/4/2041,8370,6.38
1,9/5/2041,17954,13.68
1,9/6/2041,15665,11.94
1,9/7/2041,10543,8.04
1,9/8/2041,9741,7.42
1,9/9/2041,9113,6.95
1,9/10/2041,19243,14.67
1,9/11/2041,3580,2.73
1,9/12/2041,11468,8.74
1,9/13/2041,10601,8.08
1,9/14/2041,5410,4.12
1,9/15/2041,12298,9.37
1,9/16/2041,17646,13.45
1,9/17/2041,4462,3.4
1,9/18/2041,14690,11.2
1,9/19/2041,13417,10.23
1,9/20/2041,16704,12.73
1,9/21/2041,15805,12.05
1,9/22/2041,3632,2.77
1,9/23/2041,8849,6.74
1,9/24/2041,5127,3.91
1,9/25/2041,8012,6.11
1,9/26/2041,7012,5.34
1,9/27/2041,5649,4.31
1,9/28/2041,11503,8.77
1,9/29/2041,2380,1.81
1,9/30/2041,2565,1.96
1,10/1/2041,3314,2.53
1,10/2/2041,4235,3.23
1,10/3/2041,17184,13.1
1,10/4/2041,19546,14.9
1,10/5/2041,9347,7.12
1,10/6/2041,13919,10.61
1,10/7/2041,15475,11.79
1,10/8/2041,15224,11.6
1,10/9/2041,11982,9.13
1,10/10/2041,11876,9.05
1,10/11/2041,8962,6.83
1,10/12/2041,7329,5.59
1,10/13/2041,3409,2.6
1,10/14/2041,1993,1.52
1,10/15/2041,7356,5.61
1,10/16/2041,17994,13.71
1,10/17/2041,15485,11.8
1,10/18/2041,18025,13.74
1,10/19/2041,18109,13.8
1,10/20/2041,11488,8.76
1,10/21/2041,19733,15.04
1,10/22/2041,6009,4.58
1,10/23/2041,9852,7.51
1,10/24/2041,2434,1.86
1,10/25/2041,17747,13.53
1,10/26/2041,11869,9.05
1,10/27/2041,13435,10.24
1,10/28/2041,10112,7.71
1,10/29/2041,6698,5.11
1,10/30/2041,7774,5.93
1,10/31/2041,16700,12.73
1,11/1/2041,4486,3.42
1,11/2/2041,13920,10.61
1,11/3/2041,7236,5.52
1,11/4/2041,17716,13.5
1,11/5/2041,1564,1.19
1,11/6/2041,13729,10.46
1,11/7/2041,2236,1.7
1,11/8/2041,1485,1.13
1,11/9/2041,3143,2.4
1,11/10/2041,18529,14.12
1,11/11/2041,6895,5.26
1,11/12/2041,1297,0.99
1,11/13/2041,14958,11.4
1,11/14/2041,8596,6.55
1,11/15/2041,15273,11.64
1,11/16/2041,13548,10.33
1,11/17/2041,15587,11.88
1,11/18/2041,2548,1.94
1,11/19/2041,3037,2.31
1,11/20/2041,12810,9.76
1,11/21/2041,1023,0.78
1,11/22/2041,19527,14.88
1,11/23/2041,9282,7.07
1,11/24/2041,17783,13.55
1,11/25/2041,14463,11.02
1,11/26/2041,2382,1.82
1,11/27/2041,7578,5.78
1,11/28/2041,15353,11.7
1,11/29/2041,3374,2.57
1,11/30/2041,8292,6.32
1,12/1/2041,7910,6.03
1,12/2/2041,1515,1.15
1,12/3/2041,12362,9.42
1,12/4/2041,9801,7.47
1,12/5/2041,14817,11.29
1,12/6/2041,16051,12.23
1,12/7/2041,14872,11.34
1,12/8/2041,5426,4.14
1,12/9/2041,15822,12.06
1,12/10/2041,2624,2
1,12/11/2041,2771,2.11
1,12/12/2041,13320,10.15
1,12/13/2041,13020,9.92
1,12/14/2041,9770,7.45
1,12/15/2041,6632,5.05
1,12/16/2041,2522,1.92
1,12/17/2041,16047,12.23
1,12/18/2041,8181,6.24
1,12/19/2041,16659,12.7
1,12/20/2041,1693,1.29
1,12/21/2041,2645,2.02
1,12/22/2041,13307,10.14
1,12/23/2041,14067,10.72
1,12/24/2041,5568,4.24
1,12/25/2041,19513,14.87
1,12/26/2041,18322,13.96
1,12/27/2041,12067,9.2
1,12/28/2041,17916,13.66
1,12/29/2041,15043,11.47
1,12/30/2041,3664,2.79
1,12/31/2041,1948,1.48
1,1/1/2042,6738,5.14
1,1/2/2042,1824,1.39
1,1/3/2042,10662,8.13
1,1/4/2042,19645,14.97
1,1/5/2042,4765,3.63
1,1/6/2042,10300,7.85
1,1/7/2042,11942,9.1
1,1/8/2042,5680,4.33
1,1/9/2042,18386,14.01
1,1/10/2042,18530,14.12
1,1/11/2042,17881,13.63
1,1/12/2042,6391,4.87
1,1/13/2042,16804,12.81
1,1/14/2042,11734,8.94
1,1/15/2042,15122,11.53
1,1/16/2042,11981,9.13
1,1/17/2042,2785,2.12
1,1/18/2042,16232,12.37
1,1/19/2042,15334,11.69
1,1/20/2042,17771,13.54
1,1/21/2042,14472,11.03
1,1/22/2042,19734,15.04
1,1/23/2042,4656,3.55
1,1/24/2042,9464,7.21
1,1/25/2042,9528,7.26
1,1/26/2042,1605,1.22
1,1/27/2042,13752,10.48
1,1/28/2042,14839,11.31
1,1/29/2042,9261,7.06
1,1/30/2042,10789,8.22
1,1/31/2042,1140,0.87
1,2/1/2042,10370,7.9
1,2/2/2042,2856,2.18
1,2/3/2042,10800,8.23
1,2/4/2042,2001,1.53
1,2/5/2042,17485,13.33
1,2/6/2042,13603,10.37
1,2/7/2042,9759,7.44
1,2/8/2042,1205,0.92
1,2/9/2042,2832,2.16
1,2/10/2042,2585,1.97
1,2/11/2042,3925,2.99
1,2/12/2042,1607,1.22
1,2/13/2042,6892,5.25
1,2/14/2042,13734,10.47
1,2/15/2042,14673,11.18
1,2/16/2042,5859,4.47
1,2/17/2042,11261,8.58
1,2/18/2042,18562,14.15
1,2/19/2042,9802,7.47
1,2/20/2042,5162,3.93
1,2/21/2042,6708,5.11
1,2/22/2042,16249,12.38
1,2/23/2042,16246,12.38
1,2/24/2042,3652,2.78
1,2/25/2042,4128,3.15
1,2/26/2042,7371,5.62
1,2/27/2042,9997,7.62
1,2/28/2042,5081,3.87
1,3/1/2042,17608,13.42
1,3/2/2042,9419,7.18
1,3/3/2042,8738,6.66
1,3/4/2042,17394,13.26
1,3/5/2042,14555,11.09
1,3/6/2042,4271,3.26
1,3/7/2042,18692,14.25
1,3/8/2042,4299,3.28
1,3/9/2042,7381,5.63
1,3/10/2042,11873,9.05
1,3/11/2042,11159,8.51
1,3/12/2042,14487,11.04
1,3/13/2042,6344,4.84
1,3/14/2042,5439,4.15
1,3/15/2042,18970,14.46
1,3/16/2042,17768,13.54
1,3/17/2042,15164,11.56
1,3/18/2042,5343,4.07
1,3/19/2042,4529,3.45
1,3/20/2042,12575,9.58
1,3/21/2042,4711,3.59
1,3/22/2042,18234,13.9
1,3/23/2042,4790,3.65
1,3/24/2042,7869,6
1,3/25/2042,6212,4.73
1,3/26/2042,5279,4.02
1,3/27/2042,6567,5.01
1,3/28/2042,7389,5.63
1,3/29/2042,17741,13.52
1,3/30/2042,4100,3.12
1,3/31/2042,17645,13.45
1,4/1/2042,13173,10.04
1,4/2/2042,19084,14.55
1,4/3/2042,17483,13.33
1,4/4/2042,19688,15.01
1,4/5/2042,1311,1
1,4/6/2042,14478,11.04
1,4/7/2042,13757,10.49
1,4/8/2042,19888,15.16
1,4/9/2042,12726,9.7
1,4/10/2042,11243,8.57
1,4/11/2042,1462,1.11
1,4/12/2042,12896,9.83
1,4/13/2042,11487,8.76
1,4/14/2042,14928,11.38
1,4/15/2042,14369,10.95
1,4/16/2042,13208,10.07
1,4/17/2042,9633,7.34
1,4/18/2042,16285,12.41
1,4/19/2042,7488,5.71
1,4/20/2042,10998,8.38
1,4/21/2042,7363,5.61
1,4/22/2042,15457,11.78
1,4/23/2042,13869,10.57
1,4/24/2042,2736,2.09
1,4/25/2042,17287,13.18
1,4/26/2042,13691,10.44
1,4/27/2042,8856,6.75
1,4/28/2042,18474,14.08
1,4/29/2042,7838,5.97
1,4/30/2042,14479,11.04
1,5/1/2042,2638,2.01
1,5/2/2042,14726,11.22
1,5/3/2042,8940,6.81
1,5/4/2042,6919,5.27
1,5/5/2042,2131,1.62
1,5/6/2042,17453,13.3
1,5/7/2042,2058,1.57
1,5/8/2042,12940,9.86
1,5/9/2042,17694,13.49
1,5/10/2042,12212,9.31
1,5/11/2042,14879,11.34
1,5/12/2042,11643,8.87
1,5/13/2042,16393,12.49
1,5/14/2042,17574,13.39
1,5/15/2042,14046,10.71
1,5/16/2042,18853,14.37
1,5/17/2042,7155,5.45
1,5/18/2042,15072,11.49
1,5/19/2042,8167,6.22
1,5/20/2042,5630,4.29
1,5/21/2042,6011,4.58
1,5/22/2042,4073,3.1
1,5/23/2042,4242,3.23
1,5/24/2042,8603,6.56
1,5/25/2042,8594,6.55
1,5/26/2042,7378,5.62
1,5/27/2042,9276,7.07
1,5/28/2042,16365,12.47
1,5/29/2042,18967,14.46
1,5/30/2042,12852,9.8
1,5/31/2042,6133,4.67
1,6/1/2042,3961,3.02
1,6/2/2042,4681,3.57
1,6/3/2042,14777,11.26
1,6/4/2042,19053,14.52
1,6/5/2042,15139,11.54
1,6/6/2042,18530,14.12
1,6/7/2042,7137,5.44
1,6/8/2042,19114,14.57
1,6/9/2042,8386,6.39
1,6/10/2042,2404,1.83
1,6/11/2042,1785,1.36
1,6/12/2042,7536,5.74
1,6/13/2042,9672,7.37
1,6/14/2042,9024,6.88
1,6/15/2042,3724,2.84
1,6/16/2042,2441,1.86
1,6/17/2042,3566,2.72
1,6/18/2042,18666,14.23
1,6/19/2042,6315,4.81
1,6/20/2042,19543,14.9
1,6/21/2042,15201,11.59
1,6/22/2042,13967,10.65
1,6/23/2042,13685,10.43
1,6/24/2042,18527,14.12
1,6/25/2042,11270,8.59
1,6/26/2042,17080,13.02
1,6/27/2042,8407,6.41
1,6/28/2042,3521,2.68
1,6/29/2042,13439,10.24
1,6/30/2042,18598,14.18
1,7/1/2042,13479,10.27
1,7/2/2042,11409,8.7
1,7/3/2042,1298,0.99
1,7/4/2042,4094,3.12
1,7/5/2042,5880,4.48
1,7/6/2042,9813,7.48
1,7/7/2042,13878,10.58
1,7/8/2042,15352,11.7
1,7/9/2042,2184,1.66
1,7/10/2042,16898,12.88
1,7/11/2042,5892,4.49
1,7/12/2042,4434,3.38
1,7/13/2042,11393,8.68
1,7/14/2042,18266,13.92
1,7/15/2042,11479,8.75
1,7/16/2042,1418,1.08
1,7/17/2042,10694,8.15
1,7/18/2042,9555,7.28
1,7/19/2042,11749,8.96
1,7/20/2042,7725,5.89
1,7/21/2042,1367,1.04
1,7/22/2042,12158,9.27
1,7/23/2042,2845,2.17
1,7/24/2042,17375,13.24
1,7/25/2042,1965,1.5
1,7/26/2042,19896,15.16
1,7/27/2042,5694,4.34
1,7/28/2042,2382,1.82
1,7/29/2042,11269,8.59
1,7/30/2042,4290,3.27
1,7/31/2042,4444,3.39
1,8/1/2042,1806,1.38
1,8/2/2042,17981,13.71
1,8/3/2042,13938,10.62
1,8/4/2042,14399,10.97
1,8/5/2042,10165,7.75
1,8/6/2042,14438,11
1,8/7/2042,17423,13.28
1,8/8/2042,7342,5.6
1,8/9/2042,16058,12.24
1,8/10/2042,13747,10.48
1,8/11/2042,7898,6.02
1,8/12/2042,18671,14.23
1,8/13/2042,4368,3.33
1,8/14/2042,4490,3.42
1,8/15/2042,19099,14.56
1,8/16/2042,5078,3.87
1,8/17/2042,2304,1.76
1,8/18/2042,8818,6.72
1,8/19/2042,18156,13.84
1,8/20/2042,18746,14.29
1,8/21/2042,11077,8.44
1,8/22/2042,17831,13.59
1,8/23/2042,2740,2.09
1,8/24/2042,8338,6.36
1,8/25/2042,2826,2.15
1,8/26/2042,19350,14.75
1,8/27/2042,7304,5.57
1,8/28/2042,11800,8.99
1,8/29/2042,10820,8.25
1,8/30/2042,18439,14.05
1,8/31/2042,7847,5.98
1,9/1/2042,9320,7.1
1,9/2/2042,5966,4.55
1,9/3/2042,11711,8.93
1,9/4/2042,15063,11.48
1,9/5/2042,9183,7
1,9/6/2042,7917,6.03
1,9/7/2042,7745,5.9
1,9/8/2042,8266,6.3
1,9/9/2042,2302,1.75
1,9/10/2042,14383,10.96
1,9/11/2042,19475,14.84
1,9/12/2042,19132,14.58
1,9/13/2042,11581,8.83
1,9/14/2042,11084,8.45
1,9/15/2042,1178,0.9
1,9/16/2042,10933,8.33
1,9/17/2042,18096,13.79
1,9/18/2042,8729,6.65
1,9/19/2042,13765,10.49
1,9/20/2042,13756,10.48
1,9/21/2042,3974,3.03
1,9/22/2042,19402,14.79
1,9/23/2042,4945,3.77
1,9/24/2042,18951,14.44
1,9/25/2042,5622,4.29
1,9/26/2042,15539,11.84
1,9/27/2042,11782,8.98
1,9/28/2042,8912,6.79
1,9/29/2042,3497,2.67
1,9/30/2042,14757,11.25
1,10/1/2042,16441,12.53
1,10/2/2042,5187,3.95
1,10/3/2042,1156,0.88
1,10/4/2042,1383,1.05
1,10/5/2042,6119,4.66
1,10/6/2042,4836,3.69
1,10/7/2042,14277,10.88
1,10/8/2042,10133,7.72
1,10/9/2042,8482,6.46
1,10/10/2042,9696,7.39
1,10/11/2042,18201,13.87
1,10/12/2042,8997,6.86
1,10/13/2042,11718,8.93
1,10/14/2042,6267,4.78
1,10/15/2042,13709,10.45
1,10/16/2042,12757,9.72
1,10/17/2042,19085,14.55
1,10/18/2042,3594,2.74
1,10/19/2042,5523,4.21
1,10/20/2042,9113,6.95
1,10/21/2042,13911,10.6
1,10/22/2042,19183,14.62
1,10/23/2042,17463,13.31
1,10/24/2042,19976,15.23
1,10/25/2042,1225,0.93
1,10/26/2042,12433,9.48
1,10/27/2042,8430,6.43
1,10/28/2042,13469,10.27
1,10/29/2042,10703,8.16
1,10/30/2042,16543,12.61
1,10/31/2042,4088,3.12
1,11/1/2042,17047,12.99
1,11/2/2042,3418,2.61
1,11/3/2042,8090,6.17
1,11/4/2042,16951,12.92
1,11/5/2042,9709,7.4
1,11/6/2042,10256,7.82
1,11/7/2042,8995,6.86
1,11/8/2042,7580,5.78
1,11/9/2042,2987,2.28
1,11/10/2042,14815,11.29
1,11/11/2042,4222,3.22
1,11/12/2042,4923,3.75
1,11/13/2042,9794,7.46
1,11/14/2042,18768,14.3
1,11/15/2042,11624,8.86
1,11/16/2042,2285,1.74
1,11/17/2042,12338,9.4
1,11/18/2042,1407,1.07
1,11/19/2042,12691,9.67
1,11/20/2042,14650,11.17
1,11/21/2042,2006,1.53
1,11/22/2042,9945,7.58
1,11/23/2042,8999,6.86
1,11/24/2042,9910,7.55
1,11/25/2042,16518,12.59
1,11/26/2042,4693,3.58
1,11/27/2042,12525,9.55
1,11/28/2042,13460,10.26
1,11/29/2042,7484,5.7
1,11/30/2042,9043,6.89
1,12/1/2042,2686,2.05
1,12/2/2042,17509,13.35
1,12/3/2042,5695,4.34
1,12/4/2042,1639,1.25
1,12/5/2042,4776,3.64
1,12/6/2042,8593,6.55
1,12/7/2042,5810,4.43
1,12/8/2042,12634,9.63
1,12/9/2042,6672,5.09
1,12/10/2042,6948,5.3
1,12/11/2042,1537,1.17
1,12/12/2042,9969,7.6
1,12/13/2042,6399,4.88
1,12/14/2042,19417,14.8
1,12/15/2042,7583,5.78
1,12/16/2042,3890,2.96
1,12/17/2042,6388,4.87
1,12/18/2042,1379,1.05
1,12/19/2042,10175,7.76
1,12/20/2042,8258,6.29
1,12/21/2042,9154,6.98
1,12/22/2042,19068,14.53
1,12/23/2042,14680,11.19
1,12/24/2042,4334,3.3
1,12/25/2042,8574,6.54
1,12/26/2042,6347,4.84
1,12/27/2042,10716,8.17
1,12/28/2042,19345,14.74
1,12/29/2042,15867,12.09
1,12/30/2042,2673,2.04
1,12/31/2042,8713,6.64
1,1/1/2043,19664,14.99
1,1/2/2043,17948,13.68
1,1/3/2043,2896,2.21
1,1/4/2043,17055,13
1,1/5/2043,19674,15
1,1/6/2043,5600,4.27
1,1/7/2043,11268,8.59
1,1/8/2043,11062,8.43
1,1/9/2043,13888,10.59
1,1/10/2043,8594,6.55
1,1/11/2043,9674,7.37
1,1/12/2043,15260,11.63
1,1/13/2043,10162,7.75
1,1/14/2043,11116,8.47
1,1/15/2043,1265,0.96
1,1/16/2043,5265,4.01
1,1/17/2043,6349,4.84
1,1/18/2043,16222,12.36
1,1/19/2043,11926,9.09
1,1/20/2043,18536,14.13
1,1/21/2043,4472,3.41
1,1/22/2043,8411,6.41
1,1/23/2043,6879,5.24
1,1/24/2043,8320,6.34
1,1/25/2043,3402,2.59
1,1/26/2043,14079,10.73
1,1/27/2043,9639,7.35
1,1/28/2043,10501,8
1,1/29/2043,14831,11.3
1,1/30/2043,11314,8.62
1,1/31/2043,9876,7.53
1,2/1/2043,17229,13.13
1,2/2/2043,15650,11.93
1,2/3/2043,18576,14.16
1,2/4/2043,5303,4.04
1,2/5/2043,19141,14.59
1,2/6/2043,1469,1.12
1,2/7/2043,4977,3.79
1,2/8/2043,14241,10.85
1,2/9/2043,6916,5.27
1,2/10/2043,5096,3.88
